ID,NOME_INTEGRADOR,NOME_FANTASIA,RAZAO_SOCIAL,CNPJ,TELEFONE,CIDADE,ESTADO,nome_rca
17825,VALERIA DE J MAFRA FERREIRA Manuel,MCH SOLAR E ENGENHARIA,VALERIA DE J MAFRA FERREIRA,39.280.104/0001-32,(98)8403-4100,SAO JOSE DE RIBAMAR,Maranhão,
17836,MAIS ENERGIA LTDA Hugo Leonardo Vanderlei Silva,MAIS ENERGIA,MAIS ENERGIA LTDA,48.291.794/0001-16,(98)9161-8310,SAO LUIS,Maranhão,DANIEL PINHO
17845,L S EMPREENDIMENTOS LTDA Luciano Sauto Costa,L S EMPREENDIMENTOS LTDA,L S EMPREENDIMENTOS LTDA,18.538.150/0001-19,(98) 98181-0101,São Luís,Maranhão,
17854,AISLAN S SILVA AISLAN SOUSA SILVA,FORTSOL ENGENHARIA,AISLAN S SILVA,39.882.811/0001-07,(99) 8822-7457,FORTUNA,Maranhão,
17874,Sollife solar Maxsuel,SOLLIFE SOLAR,SUELMA TRINDADE LIMA 04303655350,48.437.488/0001-45,(98) 99611-3458,SAO LUIS,Maranhão,MARÍLIA BATISTA
17878,Ultra engenharia Energetica LTDA Laila Muniz,Ultra engenharia energetica,Ultra engenharia Energetica LTDA,46.014.103/0001-01,(98)98518-1851,São Luís,Maranhão,
17957,E N ARAUJO ENGENHARIA COMERCIO E SERVICOS ALANA,TRUST ENGENHARIA ELETRICA,E N ARAUJO ENGENHARIA COMERCIO E SERVICOS,47.765.665/0001-50,(84) 98837-9404,São Luís,Maranhão,
18134,IVACY DOS SANTOS AGUIAR 00160117321 AGUIAR,AGUIAR SOL,IVACY DOS SANTOS AGUIAR 00160117321,37.855.807/0001-16,(98) 98430-9821,SANTA INES,Maranhão,ALEXANDRE SOUZA
18143,WANDERSON OLIVEIRA PEREIRA 62431450341 Wanderson oliveira pereira,WS ENERGY SOLAR & SEGURANCA ELETRONICA,WANDERSON OLIVEIRA PEREIRA 62431450341,47.806.077/0001-17,(98) 98250-7271,SANTA INES,Maranhão,
18180,Horus Vigilância Eletronica Cleudimir Adler,Horus,Horus Vigilância Eletronica,20.806.962/0001-40,(98)98315-0641,São Luís,Maranhão,
18192,JL FOTOVOLTAICA LTDA LEIDE CINTIA VIEIRA SILVA,JL FOTOVOLTAICA,JL FOTOVOLTAICA LTDA,46.415.521/0001-00,(99) 98188-9797,IMPERATRIZ,Maranhão,ANDRE SILVA
18195,UNIVERSO SOLAR COMERCIO E SERVICOS LTDA JOSE OLIVEIRA / THAYANE CASTRO,UNIVERSO SOLAR,UNIVERSO SOLAR COMERCIO E SERVICOS LTDA,40.681.174/0001-81,(98)98255-5170,BARREIRINHAS,Maranhão,CASSIUS LEITE
18202,T M DE BRITO THIAGOMOREIRA DE BRITO,EXATOS ENGENHARIA E PROJETOS,T M DE BRITO,21.511.667/0001-29,(98) 98213-7379,SAO LUIS,Maranhão,
18212,AWS SOLAR LTDA ROBERT MARTINS,AWS SOLAR,AWS SOLAR LTDA,33.016.552/0001-47,(99) 99108-8466,Imperatriz,Maranhão,
18276,THAMYRES KAROLLYNE ARAUJO MARINHO 05936244164 THAMYRES KAROLLYNE ARAUJO MARINHO,K A MARINHO,THAMYRES KAROLLYNE ARAUJO MARINHO 05936244164,47.358.879/0001-01,(99) 98433-1957,Imperatriz,Maranhão,
18303,L & M REPRESENTACOES LTDA LUCIANA CABRAL MARTINS DE CARVALHO,M. C. REPRESENTACOES,L & M REPRESENTACOES LTDA,27.720.996/0001-66,(98) 98807-3913,São Luís,Maranhão,THIAGO FERREIRA
18443,FACIL ENGENHARIA LTDA wesley sales,FACIL ENGENHARIA,FACIL ENGENHARIA LTDA,48.619.058/0001-44,(86)8819-8378,TIMON,Maranhão,DAYANA OLIVEIRA
18459,J P AMARAL TECNOLOGIA DA INFORMACAO E AUTOMACAO JHONATAN AMARAL,IO HI TECH,J P AMARAL TECNOLOGIA DA INFORMACAO E AUTOMACAO,23.195.587/0001-37,(98) 98508-1822,MATINHA,Maranhão,Ana Thais Sampaio da Silva
18474,BELOSOL ENERGIA SOLAR LTDA Mateus Fernandes barbosa,BELOSOL ENERGIA SOLAR,BELOSOL ENERGIA SOLAR LTDA,44.989.381/0001-59,(99)9144-4445,IMPERATRIZ,Maranhão,
18506,E BARROS ALVES etiomar,ETIOMAR TELECOM,E BARROS ALVES,20.990.740/0001-20,(98) 92128-007,PINHEIRO,Maranhão,REGINALDO LIMA
18509,W ANDRADE ALMEIDA WELESSON ANDRADE ALMEIDA,W A ENGENHARIA E ARQUITETURA,W ANDRADE ALMEIDA,46.736.489/0001-65,(99)98261-6258,GRAJAU,Maranhão,
18515,R M B SCHALCHER FABIO SCHALCHER,BELLIZE DISTRIBUIDORA DE COSMETICOS,R M B SCHALCHER,33.332.283/0001-28,(98) 8118-7347,SAO LUIS,Maranhão,
18516,IMPERIO EMPREENDIMENTOS LTDA Francisco junior,IMPERIO DOS MOVEIS,IMPERIO EMPREENDIMENTOS LTDA,04.966.853/0001-33,(99) 98118-9089,LAGO DA PEDRA,Maranhão,FRANCISCO MACEDO
18528,48.951.225 TASSIO DA SILVA CARVALHO tassio da silva carvalho,VEIO ENERGIA SOLAR,48.951.225 TASSIO DA SILVA CARVALHO,48.951.225/0001-50,(98)98719-9634,SAO LUIS,Maranhão,VICTOR TORRES
18629,M R K COMERCIO DISTRIBUIDORA E SERVICO LTDA Raimudo manoel pavão Frietas,GRUPO MRK,M R K COMERCIO DISTRIBUIDORA E SERVICO LTDA,21.229.427/0001-36,(98)8111-3109,SAO LUIS,Maranhão,
18676,W S SOLUCOES TECNOLOGICAS LTDA WANDERSON SILVA GOMES,W S SOLUCOES TECNOLOGICAS,W S SOLUCOES TECNOLOGICAS LTDA,27.595.817/0001-06,(98) 92313-457,VITORIA DO MEARIM,Maranhão,DANILO DIAS
18681,ARAUTO ENERGIA SOLAR LTDA Emerson Santos,ARAUTO SOLAR,ARAUTO ENERGIA SOLAR LTDA,31.921.980/0001-99,(98) 99198-2424,SAO LUIS,Maranhão,
18827,AGROSOLL ENGENHARIA E REPRESENTACOES LTDA AURICELIO DE SOUSA LEITE,AGROSOLL ENGENHARIA,AGROSOLL ENGENHARIA E REPRESENTACOES LTDA,45.323.076/0001-96,(86) 99407-5681,São João dos Patos,Maranhão,
18847,CARLOS D. DA C. GRANJEIRO DANIEL GRANJEIRO,CDG ENGENHARIA: SOLUCOES EM ENERGIA ELETRICA,CARLOS D. DA C. GRANJEIRO,37.296.659/0001-47,(99) 98199-0424,PRESIDENTE DUTRA,Maranhão,
18869,PARALELO ENERGIA SOLAR LTDA Manoel Rodrigues Coelho,PARALELO ENERGIA SOLAR,LUME ENGENHARIA LTDA,45.639.825/0001-99,(98)8715-1580,SAO LUIS,Maranhão,IGO - TEMPORÁRIO IGO - TEMPORÁRIO
18876,BHS SOLAR LTDA KLEBER SOUSA PINTO,BHS SOLAR,BHS SOLAR LTDA,49.243.052/0001-88,(98) 98888-3207,BARREIRINHAS,Maranhão,DANILO DIAS
18881,P DE A TEIXEIRA NETO LTDA PAULO DE ARAUJO TEIXEIRA NETO,ELETROTECNICA SOLAR,P DE A TEIXEIRA NETO LTDA,28.485.448/0001-61,(98) 9118-7797,PIO XII,Maranhão,KARINE CAVALCANTE
18898,L C SILVA LTDA Charles Silva,SOLLYS TI,L C SILVA LTDA,33.063.921/0001-52,(98) 99992-4830,São Luís,Maranhão,ANDRE SILVA
18925,J G S MARTINS LTDA João Gustavo Soares Martins,GC ENGENHARIA,J G S MARTINS LTDA,49.159.557/0001-69,(98)8827-0786,SAO LUIS,Maranhão,
18930,BUARQUE ENERGIA LTDA Alexandre Buarque de Gusmão Filho,BUARQUE ENERGIA,BUARQUE ENERGIA LTDA,33.143.227/0001-45,(99) 98401-6826,IMPERATRIZ,Maranhão,TALLYS LEAL
18949,49.658.027 LEVY LEITE SILVA LEVY LEITE SILVA,FADS ENGENHARIA SOLAR,49.658.027 LEVY LEITE SILVA,49.658.027/0001-65,(99) 98861-0623,BALSAS,Maranhão,
18971,JAEL MAIS ENERGIA SOLAR LTDA Rodrigo,JAEL MAIS ENERGIA SOLAR,JAEL MAIS ENERGIA SOLAR LTDA,41.148.301/0001-44,(98) 99134-6981,SAO LUIS,Maranhão,
19089,E F P CUNHA SOLUCOES EM ENERGIA EDUARDO FELIPE PEREIRA CUNHA,LUMENS SOLUCOES EM ENERGIA,E F P CUNHA SOLUCOES EM ENERGIA,38.265.289/0001-43,(99) 98400-2882,CAMPESTRE DO MARANHAO,Maranhão,
19096,RESOLVE FACIL CONSTRUCOES LTDA Augusto,RESOLVE SOLAR,RESOLVE FACIL CONSTRUCOES LTDA,23.256.180/0001-72,(98) 3181-3995,SAO LUIS,Maranhão,
19161,EMANUEL SAMPAIO ARAGAO - COMERCIO EMANUEL SAMPAIO ARAGAO,ARAGAO COMERCIO,EMANUEL SAMPAIO ARAGAO - COMERCIO,05.348.270/0001-01,(99) 0000-0002,PEDREIRAS,Maranhão,
19193,CWL ELETROKSA ENGENHARIA LTDA WILLIAM SANTOS,ELETROKSA ENGENHARIA SERVICOS,CWL ELETROKSA ENGENHARIA LTDA,36.821.565/0001-87,(98) 8838-2213,PACO DO LUMIAR,Maranhão,ITALO MORAES
19313,JAIRO TEIXEIRA DA SILVA LIMA 22054655899 Jairo Teixeira,TSL ELETRICA,JAIRO TEIXEIRA DA SILVA LIMA 22054655899,36.613.679/0001-31,(99) 98050-193,LAGO DA PEDRA,Maranhão,
19349,G R S KNORST LTDA Lucas Gabriel Ferreira Pinto,DVM SOLAR,G R S KNORST LTDA,32.329.382/0002-79,(99) 98482-3738,BALSAS,Maranhão,
19354,ECOSOLAR LTDA ZELMA PEREIRA DA SILVA DE BRITO,ECOSOLAR,ECOSOLAR LTDA,47.249.907/0001-52,(98)8469-8513,SANTA INES,Maranhão,
19382,DULCIMAEL LIMA TEIXEIRA 34399429372 DULCIMAEL LIMA TEIXEIRA,SECULOS SOLAR & SECURIT,DULCIMAEL LIMA TEIXEIRA 34399429372,33.637.213/0001-88,(99) 99121-3509,IMPERATRIZ,Maranhão,
19413,49.715.149 MARCOS CALDAS LIMA Marcos caldas lima,MARCOS CALDAS,49.715.149 MARCOS CALDAS LIMA,49.715.149/0001-46,(98) 98424-7965,CANTANHEDE,Maranhão,
19458,D B FACUNDES FONTE DE ENERGIA Domingos B. Facundes,DBF ENERGIAS,D B FACUNDES FONTE DE ENERGIA,50.270.279/0001-00,(98)98437-5552,SAO LUIS,Maranhão,
19488,R S MACHADO Rodrigo machado,R s Machado,R S MACHADO,35.689.570/0001-15,(99) 98149-1378,Porto Franco,Maranhão,
19489,A.A ENERGIA SOLAR LTDA ANTHONY MONTEIRO,A.A ENERGIA SOLAR LTDA,A.A ENERGIA SOLAR LTDA,45.902.516/0001-60,(64) 99247-4431,Imperatriz,Maranhão,
19520,SUN NORTE ENERGIA SOLAR LTDA carlos antonio das neves gomes,SUN NORTE ENERGIA SOLAR,SUN NORTE ENERGIA SOLAR LTDA,42.462.449/0001-11,(94) 99297-9102,VITORINO FREIRE,Maranhão,
19522,J R OLIVEIRA PESSOA CARLOS FELIPE,TECNOPORTAS BACABAL,J R OLIVEIRA PESSOA,26.400.310/0001-97,(99) 91100-125,BACABAL,Maranhão,
19533,I BARROS CONSTRUCAO E ELETRICA LTDA IVO BARROS DOS SANTOS Eduardo,A MAIS SOLAR,I BARROS CONSTRUCAO E ELETRICA LTDA,07.742.672/0001-11,(99)8537-1972,Bacabal,Maranhão,
19544,L DA S SOUSA INSTALAÇÃO E MANUTENÇÃO ELETRICA Leandro Sousa,T9 energia renováveis,L DA S SOUSA INSTALAÇÃO E MANUTENÇÃO ELETRICA,47.567.412/0001-71,(99) 99160-6397,João Lisboa,Maranhão,TALLYS LEAL
19547,CICERO FERREIRA COSTA 46765832300 CICERO FERREIRA COSTA,ELETRICA AMPERE,CICERO FERREIRA COSTA 46765832300,35.697.536/0001-92,(99) 98106-9622,Bacabal,Maranhão,FLÁVIA SOUTO
19564,Suprema Informática Ltda Paulo Marcos,Suprema Informática,Suprema Informática Ltda,08.654.958/0001-08,(99) 36212-533,Bacabal,Maranhão,
19628,H M GESTAO DE SERVICOS LTDA Marcelo Oliveira,H M GESTAO DE SERVICOS LTDA,H M GESTAO DE SERVICOS LTDA,46.615.014/0001-10,(98)8588-7450,IMPERATRIZ,Maranhão,
19640,FUSIONSOLAR ENERGIA SOLAR LTDA Jesusmar de Lima Mascarenhas,FUSIONSOLAR,FUSIONSOLAR ENERGIA SOLAR LTDA,12.127.422/0001-01,(98) 98194-2412,SAO LUIS,Maranhão,CYNDE LAUPER
19684,YRAYONAN MIRANDA BANDEIRA LTDA yrayonan miranda bandeira,BALSAS SOLAR,YRAYONAN MIRANDA BANDEIRA LTDA,17.201.452/0001-34,(99) 3542-0250,SAO RAIMUNDO DAS MANGABEIRAS,Maranhão,
19713,50.055.155 ADAO SILVA DE BRITO Adão silva de brito,FOTON SOLAR,50.055.155 ADAO SILVA DE BRITO,50.055.155/0001-01,(99) 99165-0631,TIMON,Maranhão,
19748,DESIDERIO CARNEIRO SOUSA ENERGIA SOLAR LTDA THIAGO DESIDERIO GOMES,RADIUS SOLAR - ENERGIA SOLAR,DESIDERIO CARNEIRO SOUSA ENERGIA SOLAR LTDA,50.628.166/0001-25,(86) 99810-2558,Timon,Maranhão,GABRIEL SOUSA
19749,SETE COMERCIO E ENGENHARIA LTDA ANDRE,SETE ENGENHARIA,SETE COMERCIO E ENGENHARIA LTDA,45.837.095/0001-30,(0000) 0000-0000,SAO LUIS,Maranhão,ANCELMO RODRIGUES
19777,47.004.294 DANILO SOUSA SILVA Danilo Silva,D.S.S. INSTALACOES ELETRICA,47.004.294 DANILO SOUSA SILVA,47.004.294/0001-93,(98) 99148-0504,SAO LUIS,Maranhão,
19802,REVIGORA MENTE LTDA CLAUDENILSON MATOS DA SILVA,Revigora Solar,REVIGORA MENTE LTDA,19.548.571/0001-93,(98) 99988-1212,SAO LUIS,Maranhão,
19819,M. R. BARROS SILVA MARIA RAIMUNDA BARROS SILVA,MARIASOLAR,M. R. BARROS SILVA,09.052.351/0001-10,(19) 99124-3169,IMPERATRIZ,Maranhão,
19856,LUME ENERGIA LTDA LEANDRO MUNIZ,LUME ENERGIA,LUME ENERGIA LTDA,44.721.664/0001-15,(98) 98102-8197,SAO LUIS,Maranhão,DAVID LINHARES
19866,J A INOVACAO E TECNOLOGIA LTDA Jefferson Pereira Pinheiro,J.LUME,J A INOVACAO E TECNOLOGIA LTDA,46.629.748/0001-59,(0000) 0000-0000,SAO LUIS,Maranhão,
19916,F DE ASSIS LAMAR INTERMEDIACOES DE NEGOCIOS FRANCISCO DE ASSIS LAMAR,L&C PROMOTORA,F DE ASSIS LAMAR INTERMEDIACOES DE NEGOCIOS,25.289.236/0001-10,(98) 98701-8915,SAO LUIS,Maranhão,
19942,N BARBOSA neucicero barbosa,GERAR ENERGIAS E SERVICOS ELETRICOS,N BARBOSA,46.009.363/0001-99,(99) 98452-4600,ESTREITO,Maranhão,
20073,Tecmart Energia Solar JUHAN VICTOR DIAS GUEDES,Tecmart Energia Solar,50.712.187 KAYTHELIN FERREIRA SOARES,50.712.187/0001-24,(98) 98400-8461,SAO LUIS,Maranhão,BRUNO MARQUES
20133,IZAEL SALES 56284365349 Izael sales,ISS COMERCIO E SERVICOS ELETRICOS,IZAEL SALES 56284365349,28.365.463/0001-76,(98) 98738-6809,PACO DO LUMIAR,Maranhão,CAROLINA COSTA
20196,L & F CONSTRUTORA LTDA Vera Araujo,ATUAL CONSTRUTORA,L & F CONSTRUTORA LTDA,18.405.558/0001-12,(99)99645-4761,TIMON,Maranhão,
20203,C R M DE A BRAGA MARTINS LTDA CLAUDIO MARTINS,CRM,C R M DE A BRAGA MARTINS LTDA,50.772.601/0001-90,(98) 98876-9279,São Luís,Maranhão,
20252,43.211.891 EDIVALDO SILVA LEITE EDIVALDO,BR SOLAR ENERGIA,43.211.891 EDIVALDO SILVA LEITE,43.211.891/0001-38,(98) 98785-6610,PACO DO LUMIAR,Maranhão,
20309,FUNDACAO ANTONIO JORGE DINO ANTONIO DINO TAVARES,FUNDACAO ANTONIO JORGE DINO,FUNDACAO ANTONIO JORGE DINO,05.292.982/0001-56,(98) 30893-151,São Luís,Maranhão,
20340,JONATAN FERREIRA DA SILVA 88473791720 Jonantan,TOP SOLAR,JONATAN FERREIRA DA SILVA 88473791720,43.667.170/0001-37,(98) 98916-1812,TUTOIA,Maranhão,
20348,JOAO DANIEL DA SILVA PEREIRA 61667799339 JOÃO DANIEL,NAO INFORMADO,JOAO DANIEL DA SILVA PEREIRA 61667799339,47.751.807/0001-20,(98) 98910-8254,SAO LUIS,Maranhão,
20374,ENERGIA DO SOL COMERCIO E SERVICOS LTDA Walber,ENERGIA DO SOL,ENERGIA DO SOL COMERCIO E SERVICOS LTDA,28.161.365/0001-17,(98) 88751-882,SAO LUIS,Maranhão,GABRIEL MARTINS
20375,V. ALMEIDA DE OLIVEIRA Jhonatas Almeida Matos,SOTAM COSNTRUCOES/ITATEC/CASA DA RACAO BICHO FELIZ,V. ALMEIDA DE OLIVEIRA,31.821.022/0001-46,(98) 98589-0315,SAO LUIS,Maranhão,
20383,JOSE WALK DO NASCIMENTO OLIVEIRA 80313922349 José Walk,WALK SOLAR,JOSE WALK DO NASCIMENTO OLIVEIRA 80313922349,36.623.300/0001-74,(98) 98105-5124,SAO LUIS,Maranhão,
20389,50.045.112 JOAO CARLOS FERREIRA PEDROSA João Carlos Ferreira Pedrosa,JC SOLUCOES RENOVAVEIS,50.045.112 JOAO CARLOS FERREIRA PEDROSA,50.045.112/0001-37,(98) 99211-7375,ROSARIO,Maranhão,GABRIEL MARTINS
20400,EBES ENGENHARIA LTDA Silvia,EBES SOLAR,EBES ENGENHARIA LTDA,02.277.320/0002-08,(98) 32354-005,SAO LUIS,Maranhão,
20418,SONHO SOLAR REPRESENTACOES LTDA NONATO,SOL LIVRE REPRESENTACOES LTDA,SONHO SOLAR REPRESENTACOES LTDA,34.428.972/0001-01,(98) 88872-3189,SAO LUIS,Maranhão,VITOR FAÇANHA
20420,JR SERVICOS ELETRICOS E DE GRAVACOES LTDA Jose,JR SOLAR - ME,JR SERVICOS ELETRICOS E DE GRAVACOES LTDA,41.264.495/0001-43,(98) 98857-2032,SAO LUIS,Maranhão,GABRIEL SOUSA
20432,TERRA SOLAR LTDA Flávio Soares Tavares,TERRA SOLAR,TERRA SOLAR LTDA,48.753.971/0001-39,(99) 98206-1984,IMPERATRIZ,Maranhão,MONIQUE ARNAUD
20438,PROJETA ENGENHARIA LTDA Cristina,PROJETA ENGENHARIA,PROJETA ENGENHARIA LTDA,21.434.506/0001-89,(98)8114-1075,SAO LUIS,Maranhão,CASSIUS LEITE
20442,DEFINIX LTDA Guilherme Henrique Soares Damasceno,DEFINIX,DEFINIX LTDA,51.076.034/0001-09,(99) 98158-2038,CAXIAS,Maranhão,
20478,PRIME ENERGIA SOLAR LTDA Francisco Tavares Machado Junior,PRIME ENERGIA SOLAR,PRIME ENERGIA SOLAR LTDA,38.492.844/0001-70,(98) 98403-8169,SAO LUIS,Maranhão,LUCAS MAIA R
20493,CDC SOLAR LTDA Maria Cristina Silvia De Oliveira,CDC SOLAR,CDC SOLAR LTDA,49.238.309/0001-03,(98) 97017-4198,SAO LUIS,Maranhão,RAKEL CASTRO
20600,O M GUIMARAES INFORMATICA OSEIAS MIRANDA GUIMARAES,MICRODADOS,O M GUIMARAES INFORMATICA,17.343.330/0001-82,(99) 98104-4545,ESTREITO,Maranhão,
20604,45.352.957 TYSON DA SILVA VIANA TYSON DA SILVA VIANA,GRUPO THAYSSON & CIA LTDA,45.352.957 TYSON DA SILVA VIANA,45.352.957/0001-35,(99) 98255-5631,CODO,Maranhão,
20608,47.556.979 IVAN COSTA DE ALBUQUERQUE IVAN COSTA DE ALBUQUERQUE,ON SEG,47.556.979 IVAN COSTA DE ALBUQUERQUE,47.556.979/0001-42,(98) 98148-9065,COELHO NETO,Maranhão,Interno - usuários internos
20629,GUILHERME DA SILVA GARCES 05873888388 Guilherme da Silva Garces,GARCES CELULARES,GUILHERME DA SILVA GARCES 05873888388,44.612.157/0001-43,(99) 98272-6442,SAO LUIS,Maranhão,
20661,M N R COMERCIO E SERVICOS LTDA david,MNR SOLUCOES EM ENERGIA E FIBRA OPTICA,M N R COMERCIO E SERVICOS LTDA,02.355.490/0001-74,(98) 91514-152,SAO LUIS,Maranhão,
20675,BERNARDO VALDIR DA ROCHA NETO 06934658329 Bernardo Valdir da Rocha neto,RL MULTIMARCAS,BERNARDO VALDIR DA ROCHA NETO 06934658329,42.214.348/0001-21,(99) 98507-7202,TIMON,Maranhão,PAULO NOGUEIRA
20688,R DE LIMA DANTAS Rafael de Lima Dantas,WATT ENGENHARIA E CONSULTORIA,R DE LIMA DANTAS,24.832.804/0001-15,(98) 98737-7873,SAO LUIS,Maranhão,
20697,HL ENERGIAS RENOVAVEIS LTDA HERBERTH RICHARD SILVA GALVAO,HL ENERGIAS RENOVAVEIS,HL ENERGIAS RENOVAVEIS LTDA,49.972.089/0001-47,(98) 99161-5101,SAO LUIS,Maranhão,
20701,50.665.574 ISAC BARBOSA DA SILVA ISAC BARBOSA DA SILVA,IBS ENERGIA SOLAR,50.665.574 ISAC BARBOSA DA SILVA,50.665.574/0001-57,(98) 99126-2306,BOM JARDIM,Maranhão,THIAGO FERREIRA
20712,JP CORREA DISTRIBUIDORA E SERVICOS LTDA jacilene pinto correa,JP CORREA DISTRIBUIDORA E SERVICOS,JP CORREA DISTRIBUIDORA E SERVICOS LTDA,27.251.625/0001-82,(98) 98455-0836,SAO LUIS,Maranhão,
20773,51.484.153 SAMARA DE SOUSA SILVA NUNES Samara de Sousa Silva Nunes,AJ ENERGY SOLAR,51.484.153 SAMARA DE SOUSA SILVA NUNES,51.484.153/0001-92,(86) 98881-5853,TIMON,Maranhão,LUCAS MAIA R
20861,J XAVIER DURINO LTDA JULIANO,SOLLMAR SERVICOS,J XAVIER DURINO LTDA,41.930.372/0001-02,(98) 88847-653,SAO LUIS,Maranhão,CAROLINA COSTA
20871,A J C DE SOUSA ENGENHARIA LTDA ALLAN COELHO,A SOLAR ENGENHARIA,A J C DE SOUSA ENGENHARIA LTDA,51.796.062/0001-92,(98) 98424-4034,GODOFREDO VIANA,Maranhão,LUCAS MAIA R
20881,K H DE S HENRIQUE LTDA Klaison Herberte de Sousa Henrique,SHERIFF MOTO PECAS,K H DE S HENRIQUE LTDA,41.110.359/0001-07,(98) 98131-9846,SAO JOSE DE RIBAMAR,Maranhão,CAROLINA COSTA
20942,E G ELETRÔNICA LTDA Edon Azevedo,Eletrônica Vinhais,E G ELETRÔNICA LTDA,36.381.588/0001-18,(98) 98233-0088,São Luís,Maranhão,
20951,A C L QUEIROZ Leidiana Fachin,COOPY ENGENHARIA,A C L QUEIROZ,50.797.318/0001-13,(99) 99951-4443,BALSAS,Maranhão,ERICK FERREIRA
20999,M O PORTELA PONTES Matheus Portela,Innova Engenharia,M O PORTELA PONTES,45.551.032/0001-13,(98) 98459-4179,São José de Ribamar,Maranhão,
21001,47.775.522 AYLOHANNA LIMA DA SILVA Ricardo,AR-ENERGIASOLAR,47.775.522 AYLOHANNA LIMA DA SILVA,47.775.522/0001-29,(99) 98111-8110,Imperatriz,Maranhão,
21035,R. VIEIRA LIMA LTDA RONALDO VIEIRA LIMA,R L SOLAR,R. VIEIRA LIMA LTDA,32.225.965/0001-79,(98) 98474-3147,ZE DOCA,Maranhão,
21051,J L TELECOMUNICACAO E MULTIMIDIA COMERCIO E SERVICOS LTDA Jefferson Anjos,WEBNET,J L TELECOMUNICACAO E MULTIMIDIA COMERCIO E SERVICOS LTDA,11.998.532/0001-86,(98) 98156-5858,SAO LUIS,Maranhão,MONIQUE ARNAUD
21056,E B S LTDA Edvar Borges Schalcher,E B S INSTALACOES,E B S LTDA,49.226.743/0001-73,(86) 99967-8180,TIMON,Maranhão,CARLA REBECA
21069,SMART ENERGY SOLUCOES ENGENHARIA LTDA TIAGO DE OLIVEIRA PEREIRA,SMART ENERGY SOLUCOES ENGENHARIA,SMART ENERGY SOLUCOES ENGENHARIA LTDA,38.440.595/0001-79,(98) 98121-4918,SAO LUIS,Maranhão,ELAINE PEREIRA
21101,RODRIGUES E BORGES INOVACOES ENERGETICAS LTDA WELLINGTON WERNER RODRIGUES DE ARAUJO,ANDRADE & SALES ENERGIA SOLAR,RODRIGUES E BORGES INOVACOES ENERGETICAS LTDA,42.278.833/0001-69,(99) 98823-2120,BALSAS,Maranhão,
21112,D B BRAGA LTDA CUNHA BRAGA EMPREENDIMENTOS,PORTAL SOLAR SANTA INES 70282,D B BRAGA LTDA,47.765.777/0001-00,(98) 98119-7849,SANTA INES,Maranhão,JEFFERSON SILVA
21143,W J CARVALHO E CRUZ LTDA WALDEMIR JOSE,MASTER SOLAR E SEGURANCA PRIVADA,W J CARVALHO E CRUZ LTDA,04.589.176/0001-81,(98)8844-4880,PACO DO LUMIAR,Maranhão,
21151,SDA PARTICIPACOES LTDA sebastiao,SDA PARTICIPACOES LTDA,SDA PARTICIPACOES LTDA,51.600.503/0001-39,(98) 98122-6075,SAO LUIS,Maranhão,
21161,FRANCINEUDO DE SOUSA SILVA 02326903323 Francineudo de Sousa Silva,FS INSTALACAO E CONTRUCAO,FRANCINEUDO DE SOUSA SILVA 02326903323,35.872.376/0001-70,(99) 99934-5144,TIMON,Maranhão,AQUYLLA ANTERO
21177,ROSANGELA ANA SATIRO PARENTE 03890166326 JESEILDON,ELETROSOLAR,ROSANGELA ANA SATIRO PARENTE 03890166326,33.954.569/0001-45,(99) 82260-484,PRESIDENTE DUTRA,Maranhão,ITALO MORAES
21178,DIEGO M SILVA LTDA DIEGO MACEDO SILVA,TROPICAL ENERGIA GERACAO DE ENERGIA RENOVAVEL LTDA,DIEGO M SILVA LTDA,46.306.335/0001-33,(98) 84345-735,BARREIRINHAS,Maranhão,
21203,RBJ SOLAR E ENGENHARIA LTDA Jadaias,BOUERES SOLAR E ENGENHARIA,RBJ SOLAR E ENGENHARIA LTDA,45.423.135/0001-06,(98)9103-7300,São Luís,Maranhão,MARCIO CAVALCANTE
21211,D N ALMEIDA COMERCIO E SERVICOS LTDA Jardiel Nunes,FACILITE SOOLLAR,D N ALMEIDA COMERCIO E SERVICOS LTDA,35.796.371/0001-06,(98) 99962-0507,SAO JOSE DE RIBAMAR,Maranhão,CLAUDETH SANTOS
21216,44.575.640 TAYLAH MACHADO PESSOA Taylah,MACSOLAR,44.575.640 TAYLAH MACHADO PESSOA,44.575.640/0001-03,(99) 98539-3357,IMPERATRIZ,Maranhão,THIAGO FERREIRA
21227,LPSOLAR LUAN,LPSOLAR,LPSOLAR,52.361.191/0001-10,(99) 98417-6316,Arame,Maranhão,KARINE CAVALCANTE
21231,CONSORCIO GOLD SOLAR I THIAGO PEREZ,CONSORCIO GOLD SOLAR I,CONSORCIO GOLD SOLAR I,39.955.212/0001-68,(98) 88288-888,BARREIRINHAS,Maranhão,
21242,CARLOS LEONAN SANTOS NERES 60726901300 Carlos Leonan Santos Neres,LB SEGURANCA ELETRONICA,CARLOS LEONAN SANTOS NERES 60726901300,28.391.858/0001-43,(98) 98906-4193,SAO LUIS,Maranhão,
21285,BNP ENGENHARIA LTDA Barbara Nardaci Pereira,SOFT ENG E ARQ,BNP ENGENHARIA LTDA,49.015.460/0001-82,(99) 98457-1091,IMPERATRIZ,Maranhão,ELAINE PEREIRA
